SK_ID_CURR,TARGET
100001,0.4332711047286901
100005,0.8507128936301159
100013,0.42316955585188226
100028,0.506501179608165
100038,0.8667760795979074
100042,0.6552015591342701
100057,0.025434403528567028
100065,0.42676377064314286
100066,0.16063185967791566
100067,0.6582829008103395
100074,0.5314678428556775
100090,0.22816288850138475
100091,0.9014914350189762
100092,0.524246589393784
100106,0.48827161760180526
100107,0.9221991999179403
100109,0.5626669401989947
100117,0.308134167606934
100128,0.7559831777618218
100141,0.38770745717509486
100150,0.40745102061749927
100168,0.14234485588265464
100169,0.4806441686326803
100170,0.8997804903066982
100171,0.7486798646014976
100172,0.8180736485793416
100184,0.7657359729202995
100187,0.5696379115806749
100212,0.31646322699764073
100222,0.4154395322597189
100223,0.40721715047697205
100232,0.0907662324340958
100241,0.8556939173248539
100245,0.16585085649810236
100253,0.3206523746025233
100256,0.6332670017437686
100271,0.09143501897630527
100278,0.9898779361985846
100280,0.05100010257462304
100306,0.9393332649502513
100311,0.6457113550107703
100312,0.14001025746230383
100330,0.7934516360652374
100331,0.31104728690122063
100352,0.7830259513796287
100358,0.7576818135193353
100367,0.16109139398912709
100382,0.7472807467432558
100384,0.8467124833316237
100385,0.6909672786952508
100386,0.40588778336239617
100399,0.40258077751564264
100404,0.4906185249769207
100416,0.11006667350497487
100422,0.273927582316135
100426,0.4015632372551031
100438,0.4163832187916709
100444,0.7813273156221151
100445,0.7247635654938969
100446,0.5624740999076829
100447,0.28649092214586114
100450,0.8131541696584265
100466,0.1293096727869525
100483,0.25305569802030975
100484,0.17793825007693095
100494,0.6009026566827367
100510,0.7976982254590214
100512,0.16348753718330084
100517,0.525731869935378
100548,0.3157493076212945
100551,0.8294635347215099
100552,0.6026177043799364
100553,0.11427223304954355
100561,0.84431634013745
100568,0.997755667247923
100569,0.2031264745102062
100591,0.7455410811365268
100592,0.34313262898758845
100602,0.33424556364755353
100607,0.5546373987075597
100613,0.6802543850651348
100617,0.7225315416965842
100618,0.8022935685711354
100622,0.5373720381577598
100625,0.503206482716176
100677,0.7791240127192532
100699,0.2996861216535029
100702,0.9854467124833317
100711,0.47309467637706426
100729,0.8400574417889015
100740,0.9095702123294697
100744,0.8834341983793209
100745,0.5147112524361475
100747,0.7734700994973844
100751,0.9626997640783669
100752,0.30961534516360656
100753,0.9305446712483333
100754,0.9469278900400042
100760,0.44831264745102056
100762,0.7347666427325878
100763,0.38152836188327005
100765,0.2444517386398605
100770,0.7725510308749615
100772,0.3271761206277567
100777,0.259965124628167
100791,0.16175197456149348
100792,0.06567237665401579
100797,0.4626730946763771
100823,0.4093630115909324
100826,0.28854651759154787
100830,0.49649399938455224
100836,0.864806646835573
100872,0.6766191404246589
100910,0.5933654733818854
100913,0.7464806646835573
100918,0.15774746127807981
100931,0.08491947892091496
100952,0.35205662119191716
100953,0.21380654426094986
100965,0.8539296338085958
100970,0.3573166478613191
100982,0.8980613396245769
100983,0.9871781721202175
100984,0.47793209559954863
100987,0.49598112626936103
100997,0.4784572776695046
100998,0.9691004205559544
101002,0.4219591753000308
101005,0.8587137142271002
101008,0.9868827572058672
101020,0.6706287824392245
101021,0.43270078982459736
101024,0.42626730946763774
101025,0.9455328751666838
101026,0.3519417376141143
101031,0.10744486614011692
101041,0.19473587034567647
101051,0.010187711560160016
101055,0.685723663965535
101056,0.8700707764898965
101057,0.3981167299210175
101064,0.15675043594214794
101079,0.6899292235101036
101087,0.11727972099702533
101090,0.4527931069853318
101092,0.7626792491537593
101097,0.8390686224228127
101099,0.27995076418094167
101107,0.8115581085239512
101118,0.30619345573905016
