SK_ID_CURR,TARGET
100001,0.31995117347776136
100005,0.8208405137042508
100013,0.27002810602330546
100028,0.46223432627605454
100038,0.8399854341047103
100042,0.42949593796159524
100057,0.03146951419661907
100065,0.23694916297390448
100066,0.11898592647300181
100067,0.7911035204332841
100074,0.6414543328409651
100090,0.39553893812571805
100091,0.844646520597407
100092,0.544619850648285
100106,0.571329804693911
100107,0.91924441982603
100109,0.44467729361562447
100117,0.24810643361234205
100128,0.8174872804858035
100141,0.5061320367634992
100150,0.3636714262268177
100168,0.10258493353028066
100169,0.3377820860003282
100170,0.8713503200393896
100171,0.6286455768915149
100172,0.808508739537174
100184,0.7779829312325619
100187,0.618841293287379
100212,0.3452660840308551
100222,0.5613490891186608
100223,0.32415169046446746
100232,0.06163322665353685
100241,0.812462046610865
100245,0.31007098309535536
100253,0.23202445429181026
100256,0.6094380846873462
100271,0.08972694075168226
100278,0.9928196290825537
100280,0.03624548662399475
100306,0.9088718611521419
100311,0.650752913179058
100312,0.305406819300837
100330,0.7522689972099131
100331,0.38574388642704743
100352,0.8580225258493354
100358,0.6795985146889875
100367,0.15674647136057773
100382,0.8328614803873298
100384,0.9100207204989332
100385,0.720668184802232
100386,0.4723094124405055
100399,0.5205297062202529
100404,0.3692341621532907
100416,0.09337969801411457
100422,0.2622302232069588
100426,0.4293595109141638
100438,0.3496173888068275
100444,0.8256821352371575
100445,0.8030701214508453
100446,0.606030485803381
100447,0.28372312489742324
100450,0.912370753323486
100466,0.1696926801247333
100483,0.2477463892991958
100484,0.34223801903824064
100494,0.47808140489085843
100510,0.8374969226981782
100512,0.09568151977679305
100517,0.3273654193336616
100548,0.21717955030362712
100551,0.6053073198752668
100552,0.6907321926801248
100553,0.14112506154603643
100561,0.8565895289676679
100568,0.9870876415558839
100569,0.17641966190710653
100591,0.8147166830789431
100592,0.30022053996389303
100602,0.39573998851140657
100607,0.6417559084194978
100613,0.7086903003446579
100617,0.7388509354997539
100618,0.7750789840800919
100622,0.6065690136221894
100625,0.6445059904808798
100677,0.8044672164779256
100699,0.46615686033152803
100702,0.9762555391432793
100711,0.42826193993106854
100729,0.8639545379944199
100740,0.9149731248974233
100744,0.8697326850484162
100745,0.5187541030690958
100747,0.6824788691941572
100751,0.9938854012801577
100752,0.3175795995404563
100753,0.8530290907598884
100754,0.962097899228623
100760,0.46510544887575905
100762,0.8000328245527655
100763,0.3295349171180043
100765,0.22798600853438372
100770,0.7323506482849172
100772,0.3696147218119153
100777,0.3304478499917939
100791,0.16590247004759562
100792,0.04489680781224356
100797,0.4302191038897095
100823,0.36278208600032824
100826,0.3381154603643525
100830,0.4085179714426391
100836,0.9208261529624159
100872,0.609024700475956
100910,0.541974396848843
100913,0.8314489988511407
100918,0.19592462662071233
100931,0.09185848514688988
100952,0.3254564664368948
100953,0.2196526752010504
100965,0.8491363039553587
100970,0.2717267766289185
100982,0.9078163466272773
100983,0.9847191449204005
100984,0.5827465944526506
100987,0.35544066962087645
100997,0.6047390448055145
100998,0.9625451337600526
101002,0.4272361726571476
101005,0.7991455358608239
101008,0.9873184391925162
101020,0.5130416051206302
101021,0.63016166092237
101024,0.5121532906614148
101025,0.943658706712621
101026,0.3439766945675366
101031,0.11016125061546038
101041,0.15387945182996884
101051,0.0077076152962415895
101055,0.6054734941736419
101056,0.9027316182504513
101057,0.33091047103233223
101064,0.18654603643525358
101079,0.7302529542097488
101087,0.04006646971935008
101090,0.3974776382734286
101092,0.7630662235352044
101097,0.8420913343180702
101099,0.2898172082717873
101107,0.8482008042015426
101118,0.4365983505662236
101125,0.7598453142950927
101126,0.058253323485967505
101128,0.06197583292302643
101136,0.4914840800919088
101140,0.9204568767438044
101149,0.6430001641227638
101160,0.8678001395043493
101169,0.880655054981126
101181,0.5029285655670441
101186,0.05733628754308223
101190,0.36677232069588056
101193,0.708119973740358
101194,0.8713092893484328
101198,0.8920605612998525
101200,0.26507877892663717
101204,0.15850873953717382
101211,0.7203799441982603
101213,0.48700968324306587
101223,0.28694608567208274
101225,0.8436628097817167
101237,0.47247661250615464
101243,0.6961390119809618
101244,0.7110136632200886
101258,0.32832656326932547
101259,0.8546374938453963
101268,0.8839693090431642
101269,0.35112526669949123
101271,0.2255887904152306
101279,0.3627174626620713
101281,0.9414810027900871
101287,0.3793389955686854
101292,0.46220663055965866
101294,0.30860823896274414
101296,0.7681314623338258
101297,0.16955420154275397
101299,0.19077117183653375
101301,0.33713277531593633
101305,0.7704384129328737
101308,0.9522659199080913
101318,0.043882323978335795
101327,0.9400664697193502
101329,0.06887924667651404
101332,0.6628118332512719
101337,0.3897392499589693
101343,0.2789502297718694
101345,0.22105182176267849
101346,0.10252749056294108
101353,0.2194280321680617
101354,0.874496348268505
101355,0.8724919990152634
101356,0.22670482520925653
101362,0.588498071557525
101363,0.9955471442639093
101365,0.2304150254390284
101366,0.5759478089611029
101367,0.9661424995896931
101368,0.05025233874938454
101374,0.8595857951747907
101380,0.14044395207615296
101383,0.44505580173970133
101398,0.21662768751025765
101399,0.9329876497620221
101401,0.9320141966190711
101412,0.6956015099294273
101426,0.6227402346955523
101427,0.9703625061546037
101428,0.9254831363860168
101429,0.8795759478089612
101434,0.27323260298703433
101440,0.9537522566880026
101448,0.6932166010175612
101449,0.5629554406696209
101465,0.41067926308879044
